,Sample,Antigen,IgG1,IgG1f,IgG3,IgG3f
1217,3_20,S2,125.55361564640468,126.58037954815197,4004452.912494459,13649153.123243785
1218,3_21,N,358.58606443249204,360.84024957807515,8437215.337312287,28069585.8703635
1219,3_21,RBD,472.16952668378184,480.06145600436025,7093219.169805388,16015976.210322766
1220,3_21,S,248.58905869988203,250.28050220791897,6279838.062122448,19116904.767280437
1221,3_21,S1,378.79690705430085,386.24536251868807,6237172.409127534,16134032.071230853
1222,3_21,S1 Trimer,19.017009410982492,19.789772739621622,342077.2164562212,1779500.9077997007
1223,3_21,S2,441.3291072387522,441.7775965298821,11660287.116037393,31063321.88836259
1224,3_22,N,5.560402612810216,5.565334021893866,109336.74047575986,1087484.5145295497
1225,3_22,RBD,8.56339241054333,8.562357349511155,200941.0939010677,2804033.081323414
1226,3_22,S,7.2438682749880625,7.315235017796158,118663.78198135979,889106.3004968417
1227,3_22,S1,7.417619279898636,7.534525708738259,121913.29169722521,1180902.3883410413
1228,3_22,S1 Trimer,8.414043020939623,8.621804582774018,142980.2661083629,869281.2682371654
1229,3_22,S2,10.42015580408082,10.618856067001584,201225.60287708373,1631960.468013736
1230,3_23,N,5.491520214648789,5.548342097583445,181556.35286337018,2879901.891323022
1231,3_23,RBD,71.30502250886684,71.94241764994055,3889619.15138924,10208793.539354032
1232,3_23,S,7.695241972410785,7.838295165092459,121219.20303961587,1063933.3360999732
1233,3_23,S1,11.142549734400317,11.364066243181744,728383.9627971457,6120620.0364011405
1234,3_23,S1 Trimer,8.547636764165162,8.727158675074254,137728.2432739743,836733.2928250991
1235,3_23,S2,9.92357357373324,10.109589130363949,218770.8028625952,3689018.4350633044
1236,3_24,N,57.72350341394893,60.75972905650004,321492.96837291564,4835279.091354523
1237,3_24,RBD,9.919438273401882,10.092736136429439,142077.3775064858,909795.2233714211
1238,3_24,S,7.818878922593348,7.880759841026206,134929.5828724815,829249.8429767403
1239,3_24,S1,8.424011290033201,8.553715775096315,118081.68700838274,803612.3148436091
1240,3_24,S1 Trimer,8.920433511264141,9.035646032080965,144630.69240026182,852605.49623493
1241,3_24,S2,43.49469660907995,45.57091024170784,436496.4760759954,2218297.964075735
1242,3_25,N,188.6205678018038,203.98275459723874,1552563.9646276322,14056303.461170617
1243,3_25,RBD,1246.4981272584812,1180.7629634055838,4135409.6676082164,17000666.319323115
1244,3_25,S,1644.6132874491782,1561.037740391598,4510154.224635772,18505340.412016235
1245,3_25,S1,1268.1908044561178,1235.6751146914846,4328682.044758242,19051840.946426313
1246,3_25,S1 Trimer,171.5872594942662,219.20205581326042,446458.98922473483,2962602.88850059
1247,3_25,S2,4169.845854585068,3563.575277652291,7154345.81838298,25364674.106427204
1248,3_26,N,323.79009244782986,326.52095367411687,5371282.8939854,19236246.359095726
1249,3_26,RBD,3058.952929308523,3110.227026484962,11523208.979855014,19419184.608009383
1250,3_26,S,3618.5237773202984,3671.9409447751545,12528504.145021277,25149597.055330116
1251,3_26,S1,3508.1626371393754,3596.3736481103765,12622159.192911487,25200695.515177853
1252,3_26,S1 Trimer,760.1443908560641,769.9887173041674,8072453.721944493,13652903.969502086
1253,3_26,S2,4356.629476092534,4494.85998181127,14803250.346291495,23306285.27329038
1254,3_27,N,469.15640053517836,502.0283021550583,5436103.751212688,21731658.39208356
1255,3_27,RBD,4688.18391417241,4819.3143388993085,12372815.830016423,19694712.184630588
1256,3_27,S,5404.908682323354,5500.085248348006,12577641.986606052,24669173.626982126
1257,3_27,S1,5164.649111649104,5289.553407221963,13069211.37142967,25313405.907989718
1258,3_27,S1 Trimer,1398.0576344455533,1438.1362965700118,7857093.090531733,15689989.29429257
1259,3_27,S2,8379.592652071859,3625.5743131544505,14745383.832888993,24349147.83267148
1260,3_28,N,7.362922321387907,7.400945156677379,2806932.858693354,15273782.60754809
1261,3_28,RBD,415.2103921446443,415.41496191099003,10884898.04052772,29975169.577888366
1262,3_28,S,158.49582111498103,158.72391876967777,9111942.74920123,21779324.187406037
1263,3_28,S1,349.03083384322906,351.1773909632167,10463901.96842441,26358053.483754158
1264,3_28,S1 Trimer,30.16158767961391,30.21437580570531,3942262.9213046418,15999271.065572888
1265,3_28,S2,363.89740974207757,364.283589113256,14910382.121346006,34594236.17348368
1266,3_29,N,8.55059139151822,8.57027483365469,2423144.333370814,20789551.625110567
1267,3_29,RBD,158.217661520962,158.44858080545146,8365973.537731258,28928035.9622456
1268,3_29,S,60.309279066194875,60.36560745232302,6463139.238435386,22583766.750280723
1269,3_29,S1,136.3688315521788,136.58722296288536,8047023.890700841,26654458.52294875
1270,3_29,S1 Trimer,9.692743847100566,9.694070430390843,1783607.676768089,18289986.24439175
1271,3_29,S2,147.4666223124454,147.39674415589587,10512401.461109266,32112133.542100172
1272,3_3,N,7.8820445493499856,8.061760685020252,137858.81556919293,932584.58281096
1273,3_3,RBD,10.25963910425048,10.526553876856104,136623.40852053536,862965.823012507
1274,3_3,S,10.230972364822055,10.434606865245632,122225.824352041,796513.5536994378
1275,3_3,S1,9.613270808765682,9.194619721186925,124595.57174362814,867339.3841988076
1276,3_3,S1 Trimer,8.95435088838569,9.046350779597166,137796.99311655544,850917.7837332252
1277,3_3,S2,33.43952096245245,33.96459326493749,356474.39914383076,2495208.705113989
1278,3_30,N,22.38890388085981,22.180819989366206,987748.9700109302,17845034.336109884
1279,3_30,RBD,250.2637051553428,250.0774770754207,6860300.809223059,28081422.602158606
1280,3_30,S,137.09189782739304,136.39244564229932,4496042.883140794,22312491.077333678
1281,3_30,S1,218.60395531588887,217.7843036808853,6166985.247906301,25757138.809506632
1282,3_30,S1 Trimer,22.997755707171642,22.9094099731134,595787.0580247127,13209311.411065254
1283,3_30,S2,351.79435758603967,349.0419096008395,8381967.625573524,32277894.1614875
1284,3_31,N,10.021420215317532,10.064021105479357,1178944.8838738827,9455860.97914093
1285,3_31,RBD,12.01663523730429,12.057092961863466,846362.5258419197,5321111.664793154
1286,3_31,S,66.28591779513053,66.64840427347167,4326867.473323952,11812616.198169831
1287,3_31,S1,9.523562544249614,9.729166971152909,345590.73708370136,3238872.1730785756
1288,3_31,S1 Trimer,8.405027175777718,8.61658123262521,146639.87025824288,895505.92769252
1289,3_31,S2,307.3824427219326,306.7870848955099,8788368.52886397,16732226.30409501
1290,3_32,N,228.0114417083289,246.85873383725237,1796208.8085678504,7732630.721805448
1291,3_32,RBD,42.391045250050794,46.594282963851356,158315.5343523916,1267304.9904038594
1292,3_32,S,65.76813374500892,75.3457987779584,662263.1608177572,8077956.708987587
1293,3_32,S1,35.30695773656186,38.14817885454266,127555.81890355193,1032408.4054419324
1294,3_32,S1 Trimer,10.216983618901212,10.44772795600902,140422.2690632709,862914.0093461557
1295,3_32,S2,916.03000453778,970.4712175810533,5785073.8078246415,23369972.559979685
1296,3_33,N,16.52576706984634,17.05049242928981,128268.26147375202,1361158.3669904186
1297,3_33,RBD,18.128613811014954,18.87923191204209,179407.63713848294,1520598.2090502598
1298,3_33,S,17.057116184161956,17.736689417097043,125506.54983054346,1185064.3967066829
1299,3_33,S1,13.460690606858066,13.859004825743979,130775.95293814075,1149555.2135921451
1300,3_33,S1 Trimer,8.763674941653264,8.962336678674806,134429.5596274053,837982.0483695564
1301,3_33,S2,45.56840563598912,49.19892115274073,181016.11577457175,1873124.4757761098
1302,3_34,N,92.09417354835966,93.55701550455196,3484682.0432637413,10024109.75712064
1303,3_34,RBD,214.27110243341613,216.17728825370793,6697461.1892643655,15026653.512947248
1304,3_34,S,278.537220418113,281.0171090131158,6961309.301908377,15297967.39968378
1305,3_34,S1,172.76298471108353,174.56303208198912,5893624.490882508,13617503.792762531
1306,3_34,S1 Trimer,15.560547630191309,15.980098867086628,993460.5093493173,852399.6647318979
1307,3_34,S2,646.8924577489288,654.3612960886355,8560333.20528542,19088766.458886478
1308,3_35,N,688.9806722262573,705.909878964618,6381384.749347356,20886493.000030156
1309,3_35,RBD,2073.503094753064,2137.6188108255164,11279605.223817859,25534561.7590405
1310,3_35,S,2651.596915818099,2751.867418650041,11535222.632695526,32557088.704443082
1311,3_35,S1,2146.996193918881,2183.2496364866693,11280222.918000769,26624322.236938782
1312,3_35,S1 Trimer,341.41549446148576,346.77100892562066,5186162.24451235,18060958.42473555
1313,3_35,S2,4460.229957253213,4596.254797970166,14462028.174853489,43179286.19254619
1314,3_36,N,204.9026785892559,263.34076815838495,1065793.4091959777,4504262.455304826
1315,3_36,RBD,1719.590940475936,1823.541935936614,6443401.946523733,15131218.582620038
1316,3_36,S,3459.7305617092516,3686.2319196581348,8785653.067936203,18502031.485522423
1317,3_36,S1,1668.8777178500743,1798.0064694108605,5983640.820147197,13133230.934987029
1318,3_36,S1 Trimer,260.3301760066647,394.7999699731862,1094493.2905313096,2233434.363213038
1319,3_36,S2,9224.063502928211,9126.22496283923,15356005.184193095,18072288.104488883
1320,3_37,N,378.71582299864497,391.3877521352391,6096357.937544504,13344948.39004274
1321,3_37,RBD,1963.9896355379733,2034.7618236181163,11713280.4456072,17492230.43402422
1322,3_37,S,3569.947394307959,3853.805424196021,12751866.5276388,23160417.151619714
1323,3_37,S1,2087.1917145296925,2168.079837296591,11869035.742571384,17850417.56169924
1324,3_37,S1 Trimer,497.48987580093393,507.9816092070921,7347620.335256526,14441122.529325893
1325,3_37,S2,8856.113139291236,9159.230846928947,17555553.29810217,21597497.31880194
1326,3_38,N,126.69771406336496,144.56450911092156,1124633.0708121583,3750339.190910546
1327,3_38,RBD,18.413775998609424,19.145371122483734,152181.29128287677,918958.2639216653
1328,3_38,S,28.355332246688235,30.15952777309331,131931.67316150633,1376179.353107863
1329,3_38,S1,12.608884595448195,12.961510610984005,125151.81772830925,844890.7533284393
1330,3_38,S1 Trimer,9.495562627123881,9.706290794201959,138371.6482851273,1011779.4990122651
1331,3_38,S2,285.6134429171149,315.0024699841772,2715258.545858399,10404781.14699294
1332,3_39,N,15.608667218282942,16.123252639531113,113745.07043928912,1021133.0546430597
1333,3_39,RBD,15.264086744112799,15.787933920345502,130868.54981045336,924245.4215925633
1334,3_39,S,32.111966797221555,34.403125655291156,125848.33875945896,967339.4018609454
1335,3_39,S1,11.612715690822998,11.95876148968095,119312.35132570044,880693.0958406194
1336,3_39,S1 Trimer,9.438688139593152,9.610872949876146,136417.82664169642,857307.5559720794
1337,3_39,S2,2387.396191941848,2804.1395599727,7597981.583355614,14285619.786832131
1338,3_4,N,10.728303143455767,10.823619855045788,315314.4580663156,2012287.6545396117
1339,3_4,RBD,93.55114831713725,104.19912385772976,219489.3615722544,928350.0623514472
1340,3_4,S,8.491438441692143,8.576378467627416,122013.64629775587,789419.4391252289
1341,3_4,S1,8.091302712196505,8.205183608772712,118687.5746816441,834377.9358864303
1342,3_4,S1 Trimer,9.238015955355062,9.474305026569752,138587.3512172437,824281.4482808259
1343,3_4,S2,63.8998806106673,67.48499763212637,604604.4355111694,1802060.8646886651
1344,3_40,N,137.74103824176055,152.55733992099357,1593663.7390480791,9416638.777219703
1345,3_40,RBD,15.856077948448107,16.331724777853157,125708.05185879402,1092081.6446215373
1346,3_40,S,152.5459432070388,201.72634100763574,851272.3602761723,6892121.675819797
1347,3_40,S1,21.865762868345268,22.90155464171674,122152.70727433971,1450999.180746295
1348,3_40,S1 Trimer,11.848356516909085,12.157576375107627,131016.85694979699,990221.8941163558
1349,3_40,S2,7705.019217330223,5742.2327129457135,17046158.330844365,13270794.889057217
1350,3_41,N,451.8750185600878,677.0670253720446,1178869.7927254497,11649825.431554316
1351,3_41,RBD,200.6923695338794,364.45405682715204,353283.91848867724,4412129.060804597
1352,3_41,S,154.17237087807626,254.11426724255196,385625.9663975074,4334398.713560363
1353,3_41,S1,218.71658170635874,196.77920854711778,162064.3256069923,2441408.186304943
1354,3_41,S1 Trimer,15.906710379040389,16.437447908830027,132940.16987795505,879386.8974960292
1355,3_41,S2,740.4173539769599,908.007178542898,3001348.204408743,14489830.304470222
1356,3_42,N,714.6082636507871,757.9528199229551,5983875.301150073,13719671.761927757
1357,3_42,RBD,270.9613534028148,280.1775102298765,4683076.332993754,9329125.901592853
1358,3_42,S,233.50241258555258,237.64951030807921,6174449.994841354,9762376.481052535
1359,3_42,S1,224.91308051771225,234.67027817334025,3903220.0074324952,8393145.972537529
1360,3_42,S1 Trimer,19.338544869353655,20.19740349220159,179857.83793360257,1007088.890454396
1361,3_42,S2,825.9014015162182,851.6508263512624,12388913.530811174,14339943.325899048
1362,3_43,N,2749.2594495811136,2988.72468733592,9268209.326882062,21474973.961082287
1363,3_43,RBD,2120.3463661736696,2221.1157890820027,10739148.855174081,21216870.889252037
1364,3_43,S,2138.0265908200595,2222.328729257478,12281400.960826319,20838428.3344145
1365,3_43,S1,2247.7298703661677,2402.4908036030483,11376173.544975286,22934474.527466178
1366,3_43,S1 Trimer,370.9368517878805,385.2424629307392,5368506.780014937,13916047.416324059
1367,3_43,S2,4071.575851103806,4143.138286089959,19051926.61415385,23759915.633063424
1368,3_44,N,3932.4151164186846,3931.6913705291286,9693500.82684582,24232189.099354763
1369,3_44,RBD,4183.227584960899,4733.992772166339,11338057.113228254,22241229.999202598
1370,3_44,S,4746.604428460991,5056.803406289837,12014976.451129269,24228408.928846233
1371,3_44,S1,4847.047058104348,5095.80426046078,11904197.637450831,26686246.858766045
1372,3_44,S1 Trimer,1424.839701348199,1533.0597817218174,7108837.641025758,21269881.897233415
1373,3_44,S2,7475.499565572419,7653.722578384519,18197646.73089942,27678876.63398476
1374,3_45,N,2498.901493624882,2620.8204486590507,11493119.221325906,24738196.364918225
1375,3_45,RBD,2039.0461002638199,2094.8110530409635,13203745.195600893,21233319.811533082
1376,3_45,S,1990.638667310999,2084.484287106564,14076004.474167833,23097044.830969885
1377,3_45,S1,2462.513602428138,2653.144482987156,13709061.299078176,25711283.446616758
1378,3_45,S1 Trimer,787.8455536764254,803.6944072498407,9981904.549748678,23627047.612449907
1379,3_45,S2,3508.391813911987,3830.2322870724574,19740618.406196028,31714012.501898475
1380,3_46,N,25.745511434269357,26.14046994657163,1704962.2095281526,8208583.444058031
1381,3_46,RBD,980.8287512585142,998.3976162919234,8415830.344500981,16357538.304710535
1382,3_46,S,798.2541574466605,810.3989358250383,9340296.509736763,21368706.550087675
1383,3_46,S1,740.9006982023581,751.4944968646366,8537623.769948302,16286162.609365825
1384,3_46,S1 Trimer,149.8681364239266,153.88745908551172,3355226.76128003,4888265.018707455
1385,3_46,S2,1741.1046720190543,1758.5782043239774,14604083.949651143,34658686.78267714
1386,3_47,N,58.6020348005215,61.10352419399813,1264924.4856155948,13271114.27371698
1387,3_47,RBD,1649.9846455373106,1724.7922950904372,8199160.159814272,18313978.957398545
1388,3_47,S,1686.051379447153,1821.9634095427946,8830650.287241487,24365896.096792858
1389,3_47,S1,1629.92759334869,1686.351743507996,8611548.6627412,19474562.11134747
1390,3_47,S1 Trimer,393.7170922347567,427.54030277553136,3167411.4332076563,12116423.567061847
1391,3_47,S2,3084.5546630255667,3354.411998461908,13797876.38993412,37794452.298081905
1392,3_48,N,22.317312550766566,23.308285015044575,159922.4257500702,2658346.5937249376
1393,3_48,RBD,72.16470606886091,80.62473331807455,760113.9897122157,4293539.375094902
1394,3_48,S,54.406563112777654,63.65567539632067,205719.01743488872,2218218.628929633
1395,3_48,S1,56.690537102717826,65.49952041971397,321482.392475093,2907950.4933761386
1396,3_48,S1 Trimer,12.159630202769378,12.505112086798,140069.11754531556,960617.4822262202
1397,3_48,S2,109.7421811166729,128.43225166233285,506427.33824375103,7763928.341215554
1398,3_49,N,102.02208172558525,111.50964841527332,671203.3530484642,7456962.064819467
1399,3_49,RBD,536.3258128557837,544.6568091621826,4318859.700920725,13371036.0519943
1400,3_49,S,573.4559620384207,587.5799947494077,4045963.422644316,13562263.4429837
1401,3_49,S1,499.43432599382857,508.2745226600275,3751731.888617266,12563860.95904375
1402,3_49,S1 Trimer,66.14278420312479,75.21150101120088,163369.8400593252,1564536.675582421
1403,3_49,S2,1188.8813331526687,1243.3424120500808,5500629.669515141,18203291.86409151
1404,3_5,N,5.345750117357053,5.480041918615621,120461.08546676206,878206.0110486585
1405,3_5,RBD,8.584728329493997,8.815310157853192,127990.14793333007,1361151.8890532125
1406,3_5,S,8.30436020268167,8.44642260151479,114966.05138558494,1093129.8326156614
1407,3_5,S1,8.080898922965616,8.250557707220048,122976.04201776184,1245830.7517538406
1408,3_5,S1 Trimer,8.758965802417134,8.94114599617002,138850.31865822792,856946.1487150787
1409,3_5,S2,9.893605737275442,10.084625249698068,183837.70622317007,1472327.7970321276
1410,3_50,N,144.25254283620077,163.9654840558505,1162699.5569195852,9852499.895722765
1411,3_50,RBD,798.3113796979706,825.5539329952375,6373633.150271727,15805432.669396263
1412,3_50,S,899.6778447881665,908.4540172816301,6243885.959999352,16772908.294310762
1413,3_50,S1,984.0358717444917,984.5770600757556,6710085.427190027,17157326.729350325
1414,3_50,S1 Trimer,192.20819390205773,191.91091316353413,1281497.303563289,3887397.066324631
1415,3_50,S2,1383.6485393030528,1344.2203893673475,7748982.985264428,19604334.56572876
1416,3_51,N,5.622868835063353,5.667862811114754,1871160.6293092489,7205916.5514318915
1417,3_51,RBD,7.974994427943432,8.07281149095422,148814.42845079227,1008818.0322121342
1418,3_51,S,70.84853066376928,70.92593085268642,8204779.816094784,10285806.687576795
1419,3_51,S1,7.052521460191385,7.156271051783427,127074.27819992871,824500.1452714141
1420,3_51,S1 Trimer,8.810544000543356,8.97586539020225,134161.23105549766,869424.3722300436
1421,3_51,S2,111.6130552067098,111.63736371111884,9351128.186567526,12220870.151961245
1422,3_52,N,73.40967343033917,73.59278404231414,6471129.5601032,18033154.119489122
1423,3_52,RBD,13.594861783479441,13.786970693723719,1395806.567280698,3342036.798787082
1424,3_52,S,178.23740403981486,178.83333870622667,10381353.810999043,13125032.418520961
1425,3_52,S1,8.542160145764441,8.676923119245208,602292.3201715167,1786632.3753945872
1426,3_52,S1 Trimer,8.530047907889648,8.662591109107995,138999.199122272,970193.8308645879
1427,3_52,S2,475.0227299886076,477.25320038018765,13208700.175252773,15995852.438264288
1428,3_53,N,32.9240491360415,34.71656057415967,158490.99362223988,1557845.5656477518
1429,3_53,RBD,13.47860232603513,13.76287159798087,147917.76323040313,1000353.7122536838
1430,3_53,S,40.14071410932399,43.30458826831483,156912.5120589575,997979.0916490904
1431,3_53,S1,10.250559543517628,10.4251260453573,132626.05430456522,953698.370990239
1432,3_53,S1 Trimer,9.859168721417609,10.107211625642854,133594.76430998006,853946.9822361396
1433,3_53,S2,54.70077436934916,57.59143403664652,348596.8157231365,1671404.0299788471
1434,3_54,N,37.67174565154787,37.52214991512121,112870.89055538924,1297893.0315843194
1435,3_54,RBD,13.376223536566588,13.736321173117114,123256.94232508034,1590876.2535045266
1436,3_54,S,62.11447520202661,71.57653881579584,123547.59402760272,1237877.1664952538
1437,3_54,S1,8.97523834407727,9.218867011610312,118553.30204807562,1372763.3048609465
1438,3_54,S1 Trimer,10.57678589609467,10.793249588107852,139285.148865414,872658.3621510637
1439,3_54,S2,99.86231436351977,118.95466828011851,197412.69014737528,2566766.647855581
1440,3_55,N,77.0582797636931,91.4379852309419,153789.31920503464,2880494.3046611915
1441,3_55,RBD,26.2424795895605,27.717032069493882,122050.68055513971,1194803.7218097658
1442,3_55,S,110.4331916442854,158.46480036790024,233830.8136152697,2483562.25182597
1443,3_55,S1,19.09928695222106,19.76053137953269,118019.40516748326,1070725.7327043829
1444,3_55,S1 Trimer,11.635927796258569,11.956580269595442,127408.96617660414,841973.7362416429
1445,3_55,S2,334.8888625239599,491.2586562119836,1048917.7127541164,8315359.693054832
1446,3_56,N,1696.7883238091456,1883.951973416508,7642026.132224974,19626431.475847356
1447,3_56,RBD,1090.8997170956604,1221.9119729040196,5438179.10360787,19725293.54002903
1448,3_56,S,2252.877192739822,2648.2000488885164,6849651.240337759,22518641.408353534
1449,3_56,S1,1203.6529084035305,1378.8059987704453,5575011.230115944,21232215.7284102
1450,3_56,S1 Trimer,241.29089488013543,346.4732088542677,1149000.5611167916,11056781.56816969
1451,3_56,S2,5532.794507743335,5753.679711741452,11277106.866810255,29359153.06698349
1452,3_57,N,106.16953562842652,114.31419013149264,999417.4700747661,7227396.26282699
1453,3_57,RBD,1208.2849032979504,1272.508983519274,5064417.852857918,15338945.854038859
1454,3_57,S,1344.6110960447766,1425.6196061070577,4795719.583081603,15811192.45818687
1455,3_57,S1,790.8475940944346,842.5416070174888,3903380.1841775216,13338058.831692304
1456,3_57,S1 Trimer,54.535287051808254,61.59820729660771,154240.04247749323,1444292.6656141682
1457,3_57,S2,4516.335986213305,4689.8470420873255,10571356.949375216,29410559.018829625
1458,3_58,N,26.71190045848414,26.785412807000743,3091541.7057828116,14628573.458298236
1459,3_58,RBD,151.68004773767433,152.48174817867982,6726448.6237596525,17059420.68789281
1460,3_58,S,118.32325382797909,118.7297969923237,7574366.178468204,18154520.578582127
1461,3_58,S1,74.36661907364251,74.69645025676401,5829625.900017526,15695036.676038528
1462,3_58,S1 Trimer,9.0304559329372,9.138205615538153,589658.8949894854,2440870.182948735
1463,3_58,S2,452.51044259852006,456.24785432189685,13771525.662329512,24149105.212729745
1464,3_59,N,36.5139864589781,36.63364903990257,4715424.673588594,20995960.57236085
1465,3_59,RBD,39.40016937813933,39.52748722160035,4991206.760057493,14185678.90543273
1466,3_59,S,49.11830102362114,49.39321062406948,6128946.854861756,16882291.216516774
1467,3_59,S1,36.81225615265595,36.89499429232223,5114090.641702133,15374000.115837358
1468,3_59,S1 Trimer,8.100361540257452,8.226817913312761,180602.02964728457,1968827.2868985985
1469,3_59,S2,148.59921475183273,148.92262584553578,10099577.196928151,22888978.8897734
1470,3_6,N,7.348082712401305,7.4390034202964,112143.44127129225,994849.6558790379
1471,3_6,RBD,30.608889997879903,31.023734040591968,419314.3707170688,1666343.4168206684
1472,3_6,S,16.354856397200017,16.84446128788872,173128.56646806977,1343473.7915751305
1473,3_6,S1,19.563978419462007,20.169169936281797,164718.63648518597,1450833.6562283502
1474,3_6,S1 Trimer,9.503035918727662,9.308413754569402,138141.5681220756,874804.6012234563
1475,3_6,S2,38.20333296080648,39.41937888828925,324907.1121383544,1978466.943557861
1476,3_60,N,1679.191009666018,1736.5811874931214,11141658.797134025,32059345.31941995
1477,3_60,RBD,190.67598793007366,265.8398639409518,634686.3707834803,2105367.392508202
1478,3_60,S,484.808317172144,635.3290746742487,1884636.122286849,8414782.518022662
1479,3_60,S1,360.41027113905227,486.1642463345232,1268594.9346969638,4389925.897950147
1480,3_60,S1 Trimer,94.99736582533328,117.70426096566938,150960.47463325088,1296330.3332443298
1481,3_60,S2,5643.824561988535,5980.980692524233,13066235.394797785,30574790.97131357
1482,3_61,N,1184.2863323559814,1246.0634279104231,8654147.861521179,24961505.117566943
1483,3_61,RBD,5573.289739990798,6323.044156825499,12489081.119697249,26605875.161966056
1484,3_61,S,6397.94719412647,7202.7483478690565,13246315.19104013,27809957.11764256
1485,3_61,S1,5936.876070039757,6942.452763864907,12679017.741928605,28810385.754148565
1486,3_61,S1 Trimer,1898.7841609671282,2037.855664760705,9230039.27088094,19587158.68862456
1487,3_61,S2,10033.90308970017,10390.415997207554,17392900.75457337,32934856.036662694
1488,3_62,N,312.52379865956726,324.04300828106915,4647435.672996602,18939677.018195722
1489,3_62,RBD,671.927326463861,683.1532706338455,9550525.942369435,23699338.61526668
1490,3_62,S,1599.0371400169788,1634.6165064758773,11563560.310398975,28081756.74817559
1491,3_62,S1,1139.1559530881327,1167.6749528845796,10990209.816581193,28055722.774729818
1492,3_62,S1 Trimer,177.15598132316984,178.84798367224755,6548193.04363059,19348366.012154147
1493,3_62,S2,4034.887973275912,4139.123544087016,17880758.002906878,34915775.78854997
1494,3_63,N,560.5143268806802,580.9973191582316,6493448.410458651,23722708.98227774
1495,3_63,RBD,867.8915510901488,887.9257073435684,9548510.856338536,24974311.66252502
1496,3_63,S,2105.085045463038,2180.802256265474,11589325.194719119,30192184.43709144
1497,3_63,S1,1730.3789510413746,1614.6087164171145,11107622.7605537,30253463.95986848
1498,3_63,S1 Trimer,358.0529828880514,379.8905181625431,6976927.492662729,22938902.51523696
1499,3_63,S2,4985.424513279219,5159.7448068785925,17542115.642166346,40096744.8049154
1500,3_64,N,438.132889792598,463.157691632656,5139112.563125638,22755507.65608166
1501,3_64,RBD,805.198271142536,834.8260588026636,8416162.013173979,24385038.717187833
1502,3_64,S,1795.0576885391044,1888.5703601598984,9785234.596330257,27662815.07139328
1503,3_64,S1,1369.5226253260985,1446.2715525308697,9259758.886141982,28596501.23597794
1504,3_64,S1 Trimer,333.7458344581854,354.7822133320673,4653469.988703034,21751456.55483969
1505,3_64,S2,4053.960871917024,4553.858684018297,15989963.334212253,38078936.2906307
1506,3_65,N,5.679266334709669,5.75023567066293,1555882.1338148364,14621250.178304678
1507,3_65,RBD,8.512435029349191,8.520545021160753,978402.183266772,3278712.760219543
1508,3_65,S,8.189404621936125,8.273222458621545,1087612.9501397826,4146410.8874693224
1509,3_65,S1,7.691941384973795,7.817404651272248,420782.22335097555,1864617.6127096305
1510,3_65,S1 Trimer,8.365926852718234,8.477644157204653,137119.80477542538,849806.9269176496
1511,3_65,S2,24.142816402544604,24.23233151354132,4822792.412791575,15817324.351036284
1512,3_66,N,45.08557002139763,49.3429300704049,245978.77672518947,1548881.2026833012
1513,3_66,RBD,109.85669000309395,128.9704435796541,1170684.5069235973,2297361.377333992
1514,3_66,S,438.9675559945447,463.4559342634893,3542353.7249007626,7933844.702946054
1515,3_66,S1,83.21242995738096,95.914144023161,586114.6078733183,1777846.85302038
1516,3_66,S1 Trimer,14.307101247666706,14.731036290071012,138709.69445729215,907439.2946057887
1517,3_66,S2,1355.6105594093929,1375.3118589693083,6745282.217206826,14650820.143932443
1518,3_67,N,1157.8255914725614,1227.366344532445,7227685.682846166,23276359.789516207
1519,3_67,RBD,4156.65635214934,4537.6667892817795,11105534.94955514,30609110.670360398
1520,3_67,S,5385.983109309585,5764.271479224495,11786802.43615192,30956562.055967204
1521,3_67,S1,4708.208434525247,5131.462232346852,12179453.879165206,36140840.07253799
1522,3_67,S1 Trimer,1513.8750917826799,1638.5525602002258,7589250.544520751,28446164.05068644
1523,3_67,S2,8567.823202911037,9393.771759141422,16131458.375988612,35753408.56679901
1524,3_68,N,2565.1009149682905,2690.351714827089,9801451.909242941,18472115.89853821
1525,3_68,RBD,92.91764505073527,113.69292988242684,151081.23035194943,1174390.5605346484
1526,3_68,S,420.00116963200327,615.5905026467951,1281267.103628168,5418851.678009126
1527,3_68,S1,66.52137244930556,76.56847492996584,121816.42215700311,1059851.2405568752
1528,3_68,S1 Trimer,10.680198048387343,10.933117186741315,137214.16578831087,898460.5340954035
1529,3_68,S2,663.2148302736401,921.2071187150159,1373702.4961955226,8663149.942730887
1530,3_69,N,15.909085579649824,16.440790542449243,123758.08109102162,1254974.4122568564
1531,3_69,RBD,14.709311825854641,15.10314368106649,140550.15678620667,1129139.6740659287
1532,3_69,S,9.533345286097756,9.68468938938593,121171.79147382615,837293.5208288761
1533,3_69,S1,9.97432194812637,10.208783670468835,123117.73255684492,983035.6901235961
1534,3_69,S1 Trimer,9.591240582939486,9.787582171663216,133172.93530717335,890171.9352602571
1535,3_69,S2,26.73726893849746,28.09536524554552,173046.17242576682,1493121.2637314533
1536,3_7,N,8.244433652768883,8.441043959505794,98911.73146067443,867919.3326870849
1537,3_7,RBD,11.22382366746727,11.520607414789138,121256.64727320608,831832.1018970673
1538,3_7,S,8.751187255903782,8.973896709544121,116738.77333485083,794674.9615290312
1539,3_7,S1,8.73013289744284,8.826266706783576,116334.85984442073,790221.9989490539
1540,3_7,S1 Trimer,9.273566790647346,9.482399818797374,133638.2185600621,886986.8101747746
